id,title,address,description,category_id,url,lon,lat,time,tag
238,Библиотека им. А. С. Макаренко,"ул. Мончегорская, 11а, корпус 3","Граней изобразительного искусства немало. Одна из них – фотография. И на Автозаводе есть библиотека, которая держит в фокусе внимания этот вид творчества. Двери большого зала библиотеки им. Макаренко всегда открыты. Здесь можно познакомиться не только с фотовыставками из Русского музея фотографии, но и с авторами выставленных работ, узнать об истории создания снимков, побывать на  встречах с известными фотохудожниками нашего города.

Работает взрослый абонемент, детский абонемент, хобби-клуб, выставочный центр ""Объектив"" и литературно-игровой зал.",6,,43.830734,56.231708,10.0,LIBRARIES
239,"МБУ ДО ""ДМШ № 13""","Движенцев, 7","В 1958 году на основании Распоряжения №289 от 24.06.1958 в поселке Сортировочный была открыта музыкальная школа № 13 с контингентом учащихся 60 человек. Приказом №102 Горьковского Управления культуры от 30.06.1958 директором школы был назначен Лев Израилевич Долинский. Музыкальная школа располагалась в жилом доме по ул. Таллиннской и занимала площадь двух квартир на 1 этаже.
Уже за первые годы существования школа приобрела большую популярность. Число желающих учиться музыке росло, но недостаток учебных помещений не позволял увеличивать число обучающихся.
В 1967 году перед руководством школы остро встал вопрос о расширении помещения школы. И в 1968 году школа получила в свое распоряжение еще две освободившиеся квартиры и стала занимать весь первый этаж жилого дома. Это позволило увеличить контингент учащихся, штат преподавателей и расширить учебный план.
В 1981 году школа переехала в новое здание, пристроенное к общеобразовательной школе № 75, с 22-мя классными комнатами, просторным залом, подсобными помещениями. Было приобретено большое количество музыкальных инструментов, мебели, появилась возможность расширить существовавшие отделения и открыть новые. С годами росло и техническое оснащение школы: аудио и видеотехника, фонотека, видеотека широко используется преподавателями в работе с детьми.
За 65 лет своего существования школа выпустила более двух тысяч учащихся. Многие из них стали музыкантами-профессионалами, окончив музыкальное училище, консерваторию или музыкально-педагогический институт. Некоторые из них работали и работают в нашей школе.
МБУ ДО ""ДМШ № 13"" осуществляет образовательную деятельность по двум видам дополнительных общеобразовательных программ: предпрофессиональным программам и общеразвивающим программам (фортепиано, скрипка, народные инструменты, духовые инструменты, хоровое пение, вокал эстрадный, вокал народный).
В условиях значительного отдаления микрорайона от культурных очагов города музыкальная школа, наряду с ДК железнодорожников, стала центром эстетического воспитания детей. Обучение способствует развитию творческих способностей детей и взрослых, формированию культуры здорового и безопасного образа жизни, укреплению здоровья, обеспечивает их адаптацию к жизни в обществе, профессиональную ориентацию.",6,,43.849689,56.290584,10.0,ARCHITECTURE
240,Детская библиотека им. В. В. Бианки,"ул. Прыгунова, 9","Для самых маленьких читателей открыта сенсорная комната, песочная анимация и ежедневные занятия с малышами в рамках цикла «Библионяня».

На площадке библиотеки открыта выставка, посвященная Виталию Бианки — настоящая музейная комната с разнообразными экспонатами.

Клубы и объединения в библиотеке:
Родительский клуб «Мы – родители» для родителей
Объединение по интересам «Заряд мудрости» для пенсионеров
Объединение по интересам «Чтение плюс общение» для подростков
Объединение по интересам «Читаем новое!» для детей 7-11 лет
Творческая мастерская «Читаем.Думаем.Творим» для детей 7-12 лет
Школа ЭКОагентов для детей 8-12 лет
Мастерская «Зелёного чтения» для детей 7-9 лет",6,,43.860989,56.233244,10.0,LIBRARIES
241,Детская библиотека — филиал №6 им. Е.А. Никонова,"Куйбышева улица, 13","Библиотека основана в 1964 году.
Ведущая тема – нравственное воспитание.
В библиотеке создан иллюстративный музей Героя Советского Союза Евгения Никонова.
Структура библиотеки: абонемент, читальный зал, комната сказок.
Дополнительные услуги для читателей: ксерокопирование, сканирование, распечатка с электронных носителей.",6,,43.912912,56.327605,10.0,LIBRARIES
262,Центральная районная библиотека им. А. С. Пушкина,"Березовская улица, 96А","Библиотека основана в 1937 году.
Основные направления деятельности библиотеки:
— программа «Пушкиниана», в библиотеке создана Пушкинская гостиная
— Авторская программа заведующей отделом обслуживания Н.И. Зотовой «Не замути родник здоровья» по предотвращению наркомании и девиантного поведения. В рамках Авторской программы реализуется проект «Преодоление»
— правовое просвещение
Ежегодно 6 июня в библиотеке и на площадке перед библиотекой проводится ПУШКИНСКИЙ ПРАЗДНИК.
Дополнительные услуги для читателей: ксерокопирование, сканирование, поиск информации в сети Интернет, распечатка с дисков, флеш-носителей, ламинирование, подготовка и проведение электронных презентаций с использованием мультимедийного проектора, брошюрование, поиск законодательной информации в системе КонсультантПлюс, поиск информации в электронном каталоге и электронной картотеке статей, оформление учебных работ и других документов, набор текста.",6,,43.872317,56.329232,10.0,LIBRARIES
242,"МКУК ""Централизованная библиотечная система"" Нижегородского района г. Н. Новгорода","Родионова, 199, к.2","Центральная районная библиотека им. В.Г. Короленко — одна из старейших библиотек Нижнего Новгорода. Ее история начинается в конце XIX века. С 1921 года библиотека носит имя писателя и гуманиста В.Г. Короленко. Современное и уютное книжное пространство — по адресу улица Родионова, 199, к.2 в Нижегородском районе — является постоянной точкой притяжения для нижегородцев всех возрастов. В просторных залах постоянно организуются конференции, фестивали, праздничные программы, встречи с интересными людьми, театрализованные представления и мастер-классы. Для проведения любого event-события библиотека располагает всем необходимым: аудио- и видеооборудование, 3D-принтер, голографические проекторы и многое другое. Выход организации за рамки традиционной библиотечной деятельности стал возможен благодаря реализации нескольких грантовых проектов, которые учитывали особенности территории, потребности целевой аудитории, социальные и культурные факторы. Вместе с нашими читателями и партнерами мы постоянно ищем культурные коды прошлого, настоящего и будущего.",6,,44.07901,56.300814,10.0,LIBRARIES
243,Детская библиотека — филиал №5 им. Н.Ф. Гастелло,"проспект Героев, 2","Библиотека основана в 1952 году.
Все годы своего существования библиотека им. Н.Ф. Гастелло находится на проспекте Героев (ранее ул. Н.Гастелло), на первом этаже трехэтажного дома.
Раньше библиотека называлась «Детская библиотека №2 Сталинского района».
Библиотека им. Н.Ф. Гастелло — уютная, нарядная и красивая — центр притяжения детей с окрестных улиц. Коллектив библиотеки активно привлекает детей к участию в подготовке и проведении библиотечных мероприятий.
Особенно плодотворно сотрудничество библиотеки с педагогическим коллективом и учащимися школы №64, ни одна проводимая библиотекой акция не проходит без их участия. Сотрудники же библиотеки — самые активные участники жизни ЦБС. Без них не обходятся ни межрайонные, ни городские, ни областные мероприятия.
Структура библиотеки: младший абонемент, старший абонемент, читальный зал.
Дополнительные услуги для читателей: ксерокопирование, распечатка с электронных носителей.",6,,43.8965,56.31589,10.0,LIBRARIES
244,Центральная районная детская библиотека им. В.Г. Белинского,"Буревестника улица, 9","Библиотека им. В.Г. Белинского была открыта в 1942 году в рабочем поселке Сормово. Разместили ее в помещении барачного типа. В 2002 году в рамках городской программы сохранения и развития библиотек в ЦРДБ им. В.Г.Белинского состоялся капитальный ремонт.
Ежегодно в крупнейшей детской библиотеке района проводится более пятисот мероприятий для различных групп юных читателей.
Ведущая тема: «Эстетическое воспитание».
Структура библиотеки: младший абонемент, средний абонемент, старший абонемент, младший читальный зал, старший читальный зал, комната сказок.
Дополнительные услуги для читателей: ксерокопирование, сканирование, поиск информации в сети Интернет, распечатка с электронных носителей, проведение электронных презентаций с использованием медиапроектора.",6,,43.879575,56.33296,10.0,LIBRARIES
245,Детская библиотека им. К. М. Станюковича,"ул. Космическая, 49","Взрослый абонемент предлагает читателям от 15 лет большой выбор отечественной и зарубежной художественной литературы: остросюжетные детективы, историческую прозу и  мемуары, книги о любви, а также научно-популярную литературу по психологии и воспитанию детей, книги по рукоделию и садоводству.
Детский абонемент – место для чтения и общения. Здесь юных читателей ждут произведения современных авторов и писателей-классиков, интересные познавательные энциклопедии, красочные книжные выставки, занимательные литературные игры и творческие конкурсы.
Литературно-игровой зал «Книга +» – пространство для встречи друзей. Школьники могут сразиться в разнообразные настольные игры, просмотреть интерактивные книжки, принять участие в интеллектуальных турнирах, литературных баттлах и веселых спортивных состязаниях со своими сверстниками.
Конференц-зал – площадка для проведения веселых праздников, мастер-классов, творческих вечеров, театрализованных спектаклей и встреч с любимыми писателями.
В библиотеке для читателей работают клубы и объединения:
Клуб «Солнышко на ладошках» (для детей в ОВЗ)
Кружок «Уроки волшебства»
Фотоателье «В объективе – библиотека»
Театральный кружок «Новое поколение»",6,,43.836393,56.221414,10.0,LIBRARIES
246,Библиотека им. А. Н. Радищева,"пос. Мостоотряд, 30","В библиотеке открыт взрослый и детский абонемент, а также центр «Тропинки радости», работа которого направлена на возрождение традиций православной культуры, приобщение к чтению художественной литературы основанной на православном мироощущении.

Для читателей постоянно действуют книжные выставки с литературой духовно-нравственного содержания. В центре проводятся встречи со священниками, православными писателями и др. интересными людьми.",6,,43.808869,56.200508,10.0,LIBRARIES
247,Библиотека им. В. В. Маяковского,"ул.Комсомольская,2","Книжный фонд активно пополняется новинками литературы повышенного спроса (бестселлерами чтения). Частые гости библиотеки писатели, издатели, журналисты. Истинных ценителей литературы объединяет гостиная ""Литературная среда"". Формируя литературный вкус, популяризируя лучшие образцы мирового бестселлера, библиотека проводит традиционную ежегодную районную литературную викторину, обзоры, медиапрезентации, выставки-просмотры новых книг. В 2016 году в библиотеке родился новый проект совместно с Нижегородским театром юного зрителя ""Театр+книга"", где используя игровое театральное пространство и его методы, зрители и читатели приглашаются в книгу, вдохновляются на создание чего-то особенного, творческого, будь то любопытный образ, рисунок, стихотворение или текст!",6,,43.864358,56.252487,10.0,LIBRARIES
248,Библиотека им. Д. Н. Мамина-Сибиряка,"Южное шоссе, 32а","Основной акцент в своей работе библиотека делает на сохранение национальной культуры. Ежегодно библиотекари рассказывают как взрослым, так и детям о русских праздниках, традициях.

Для активных представителей серебряного возраста в библиотеке организован клуб «Лира».

Доброй традицией библиотеки является ежегодное проведение новогодних игровых программ для детей из многодетных и малообеспеченных семей.

Взрослый абонемент имеет зал художественной литературы и зал универсальной литературы. На детском абонементе есть игровая комната.",6,,43.866945,56.227395,10.0,LIBRARIES
249,Библиотека им. М. Ю. Лермонтова,"пр. Бусыгина, 45А","Ведущее направление -информационная и образовательная помощь семье. Здесь возможно интерактивное знакомство с книгами, работает литературная гостиная «Парус», есть специально оформленный уголок семейного чтения для молодых родителей с интересной подборкой книг по воспитанию детей.
Представлена экспозиция, посвященная Михаилу Юрьевичу Лермонтову, имя которого носит библиотека. В одном из залов можно сфотографироваться с Лермонтовым-гусаром. Взрослый абонемент располагает универсальным фондом. В его составе художественная, отраслевая, справочная, учебная литература. К услугам читателей издания русской, советской и зарубежной классики, историческая проза, мемуары, фантастика, остросюжетные романы, детективы, книги о любви, а также произведения популярных современных авторов.

Детский абонемент предлагает юным читателям, их родителям, руководителям детского чтения литературу по школьной программе, внеклассному чтению, воспитанию детей самого разного возраста.

Справочный зал предоставляет пользователям богатый фонд справочной литературы:",6,,43.885289,56.270621,10.0,LIBRARIES
250,"Центральная районная библиотека Автозаводского района ""Библиотечно-досуговый центр""","проспект Молодежный, 44б","Основное направление библиотеки – популяризация здорового образа жизни. К услугам читателей взрослый и детский абонементы, служба «Информсервис» для оперативного обслуживания пользователей. Для детей всегда открыты двери литературно-игрового зала. Ежегодно в ""Библиотечно-досуговом центре"" проводятся крупные яркие мероприятия для маленьких и взрослых читателей, создаются перспективные программы развития библиотек. Именно отсюда начинается путь книги к читателям Автозаводского района.",6,,43.838433,56.24448,10.0,LIBRARIES
251,"МБУ ДО ""ДХШ №2""","Ярошенко улица, 19","""Детская художественная школа №2"", г. Нижний Новгород. Основана в 1981 году. Располагается в двух помещениях - на ул. Ярошенко, 19, и на ул. Березовская, 111. За годы своего существования школа выпустила более 2000 учащихся. Около 1000 выпускников стали студентами художественных ВУЗов и ССУЗов.",6,,43.852988,56.334339,10.0,ARCHITECTURE
252,"МБУ ДО ""Детская школа искусств № 9 им. А.Д.Улыбышева""","Большая Покровская, 33","Год основания – 1949 г.
Находится в центре исторической части города Нижнего Новгорода на пешеходной улице Большой Покровской. Недалеко от Нижегородского кремля, театра драмы им. М. Горького и театра комедии, филармонии им. Мстислава Ростроповича.
Контингент – 500 учащихся, обучающихся на семи отделениях: фортепианное, струнно-смычковое, народно-оркестровое, хоровое, духовых и ударных инструментов, сольного пения, театральное.
В рамках образовательного процесса реализуются 12 образовательных программ: 8 предпрофессиональных и 3 общеразвивающие.
В школе работают 67 преподавателей и концертмейстеров, из них:
-  3 заслуженных  работника культуры Российской Федерации;
-  1 кандидат искусствоведения;
- 2 победителя Общероссийского конкурса  «Лучший преподаватель детской школы искусств» 2018 года и 2022 года.
-  1 лауреат премии города Нижнего Новгорода;
- 16 лауреатов международных и всероссийских конкурсов;
-  71% имеют  высшую и первую квалификационные категории.
Учащиеся школы занимаются коллективным творчеством в 12 творческих коллективах. Из них два коллектива носят звание «Образцовый (народный) коллектив самодеятельного творчества» ( Концертный хор хорового отделения и   театральный коллектив «FORTE»), оркестр русских народных инструментов получил звание «Заслуженный коллектив народного творчества».
Коллектив школы, понимая свою высокую миссию сохранения лучших традиций музыкальной педагогики, постоянно работает  над повышением качества образования. Вектор развития школы всегда направлен на профессиональное, академическое, а не развлекательное направление. Сегодня школа – центр методической и инновационной деятельности.
Школа является инициатором и организатором двух исполнительских конкурсов, теоретической конференции.	На базе школы создан и успешно функционирует Культурно-образовательный центр имени А.Д.Улыбышева. Программы центра рассчитаны  на аудиторию от 5 лет без ограничения возраста. Основная цель центра – просвещение, знакомство с историей и культурой Нижегородского края,  с судьбами хорошо известных и забытых соотечественников.
Ежегодно преподавателями и учащимися проводится более 100 концертов для жителей города  и  области.
Достижения школы:
Почётный  штандарт Губернатора Нижегородской области,  Благодарственное письмо  Правительства Нижегородской области,
Диплом Министерства культуры Российской Федерации «Победителю  Общероссийского конкурса «50 лучших детских школ искусств»,  Диплом Министерства культуры Российской Федерации «Победитель Всероссийского конкурса «Детские школы искусств достояние Российского государства",6,,43.997776,56.319919,10.0,ARCHITECTURE
253,Библиотека — филиал № 8 им. А.И. Люкина,"Чаадаева улица, 15","Библиотека была создана в 1932 году при профсоюзном комитете Авиационного завода им.С.Орджоникидзе. Библиотека создавалась постепенно из книг, подаренных специалистами завода. Вероятно, вначале на заводе была одна библиотека, которая положила начало трем заводским библиотекам: библиотеке профкома, научно-технической библиотеке при БТИ и библиотеке парткома при партийном комитете Авиационного завода.
Во время Великой Отечественной войны в фонд библиотеки поступили книги из личных собраний, вывезенные из блокадного Ленинграда; среди них редчайшие российские издания 19 — нач. 20 в.
Ведущее направление работы: «В помощь местному самоуправлению»
Самых активных читателей библиотеки объединяет клуб «Книгочей».
Структура библиотеки: абонемент, читальный зал, музей редких книг, музей А.И. Люкина.
Дополнительные услуги для читателей: ксерокопирование, распечатка с электронных носителей.",6,,43.846769,56.33062,10.0,LIBRARIES
254,"МБУ ДО ""Детская художественная школа №1""","Нижневолжская набережная, 14","""Детская художественная школа №1"" ведет свое начало от «Бесплатных воскресных рисовальных классов», открытых Нижегородским Обществом любителей художеств 25 октября ( по старому стилю) 1902года.
На всем своем долгом пути она никогда не прерывала своей деятельности.
Все эти годы она готовила будущих художников, архитекторов,
скульпторов и дизайнеров. Школа никогда не изменяла своему главному принципу, определяя своей целью профессиональное образование в
области изобразительного искусства. Большое количество наших выпускников продолжили свое образование в лучших учебных заведениях России. В школе обучается 250 учеников на бюджетном отделении и 220 на основе самоокупаемости. В школе учатся не только дети в возрасте от 6 до 17 лет, но и взрослое население города.
Школа располагается в здании памятнике культуры регионального значения ""Дом Бугрова"".",6,,43.990662,56.32995,10.0,ARCHITECTURE
255,Библиотека — филиал №4 им. А. Н. Толстого,"Березовская улица, 10","Библиотека создана путем слияния Юношеской библиотеки и библиотеки им. А.Н.Толстого в помещение бывшей центральной библиотеки им. А.С.Пушкина в 1988 году.
В библиотеке работает клуб «Открытая книга».  Основное направление деятельности: продвижение литературы и организация досуга.
Основные  цели и задачи —   способствовать раскрытию творческого потенциала, предоставление  возможности неформального общения и обмена опытом, а также поддерживать читательскую культуру и формировать у членов клуба интерес к лучшим образцам отечественной и зарубежной литературы.
Проводимые мероприятия разнообразны по тематике: ЗОЖ, противодействие наркомании, алкоголизма и табакокурения, патриотическое  воспитанию, мастер–классы.
Структура библиотеки: абонемент, читальный зал.
Дополнительные услуги для читателей: ксерокопирование, распечатка с электронных носителей.",6,,43.884867,56.317288,10.0,LIBRARIES
256,Библиотека — филиал №3 им. Н.К. Крупской,"Героя Давыдова улица, 15","Библиотека основана в 1950 году.
Библиотека им. Н.К.Крупской — одна из наиболее стабильно работающих в Централизованной библиотечной системе Московского района города Нижнего Новгорода. Высокопрофессиональный коллектив трудится в одной библиотеке на протяжении многих лет. Неоднократно работа библиотеки представлялась на городские конкурсы, сотрудники библиотеки выступали с обменом опытом на различных методических мероприятиях.
Библиотека является Районным центром краеведческой информации. В центре собрана полная (в том числе на электронных носителях) информация о Московском районе. Библиотека располагает уникальным фондом литературы о районах Нижегородской области. Выпускает информационно-библиографические пособия.
Структура библиотеки: абонемент, читальный зал
Дополнительные услуги для читателей: ксерокопирование, сканирование, распечатка с электронных носителей.",6,,43.86858,56.324706,10.0,LIBRARIES
257,Библиотека — филиал №2 им. П. А. Заломова,"Мечникова улица, 73А","Библиотека основана в 1955 году.
На самых старых книгах библиотеки им. П.А. Заломова можно найти два вида штампов: «Кооперативная библиотека» или «Библиотека Кооперативного поселка». Этот поселок находился на границе Московского и Сормовского районов. А на одной из раритетных книг стоит штамп «Эвакуационный госпиталь №2811». Во время Великой Отечественной войны госпиталь размещался в помещении школы №93.
В 1977 году для библиотеки было выделено помещение в пристрое к дому №73 по ул. Мечникова, где она находится и сейчас.
Структура библиотеки: абонемент, читальный зал.
Дополнительные услуги для читателей: ксерокопирование, распечатка с электронных носителей.",6,,43.833052,56.336962,10.0,LIBRARIES
258,"МБУ ДО ""ДШИ № 4""","улица Космонавта Комарова, 4","Детская школа искусств № 4 — это мир музыки, искусства, длиною более 70 лет. Свои двери школа распахнула в 1947 году. За эти годы она прошла большой путь — от музыкального кружка Дома художественного воспитания детей города Горького до школы искусств, стала одним из центров музыкального и эстетического образования Ленинского района города Нижнего Новгорода. Директорами школы в разные годы были А.А. Трифонова, А.П. Карпов, А.П. Батуков, В.А. Савинов, В.Т. Изюмов, П.А. Паламодов, И.Е. Королева, Н.Л. Ильина. В настоящее время школой руководит заслуженный работник культуры РФ Т.Е. Форшток.
Обучение ведется на отделениях: фортепианном, струнно-смычковом, народных и духовых инструментов, вокальном, хоровом, хореографическом и общеэстетическом. Гордостью школы является образцовый ансамбль русских народных инструментов «Тальянка». Лауреатами и участниками многочисленных фестивалей, концертов на протяжении многих лет являются Оркестр русских народных инструментов, ансамбль гитаристов, старший и младший хоры.
Педагогический коллектив школы всегда отличал высокий профессионализм, бережное отношение к традициям музыкального образования. Особая благодарность выражается преподавателям прошлых лет. Безграничная преданность своему делу, любовь к детям создали ту особую атмосферу творчества и доброжелательности, которую сохраняет нынешнее поколение педагогов.",6,,43.932989,56.279532,10.0,ARCHITECTURE
259,"МБУ ДО ""Детская школа искусств им. Д.Д. Шостаковича""","ул. Заломова, д.20","""Детская школа искусств им. Д.Д. Шостаковича"" - одна из ведущих школ искусств в г. Нижнем Новгороде. Здесь работают высококвалифицированные, преданные своему делу преподаватели, люди неравнодушные и заинтересованные, представляющие единый творческий коллектив.
Школа реализует дополнительные предпрофессиональные программы в области музыкального искусства «Фортепиано», «Струнные инструменты», «Народные инструменты», «Духовые и ударные инструменты», «Хоровое пение», соответствующие Федеральным государственным требованиям к минимуму содержания, структуре и условиям реализации дополнительных предпрофессиональных общеобразовательных программ в области музыкального искусства, а также общеразвивающие программы.

Учащиеся МБУ ДО «ДШИ им. Д.Д. Шостаковича» ежегодно становятся лауреатами и дипломантами областных, региональных, всероссийских и международных музыкальных фестивалей, конкурсов и олимпиад. Многие наши выпускники продолжают свое обучение в лучших отечественных и мировых средних и высших профессиональных учебных заведениях. Творческий подход преподавателей, преемственность педагогических традиций определяют качество музыкального образования в Детской школе искусств им. Д.Д. Шостаковича г. Нижнего Новгорода.",6,,43.981460571,56.321300507,10.0,ARCHITECTURE
260,Библиотека — филиал № 1 им. А.И. Герцена,"Куйбышева улица, 11","Библиотека им. А.И. Герцена создана летом 1949 года в поселке Бурнаковка. Изначально библиотека размещалась в одноэтажном деревянном бараке с печным отоплением и занимала площадь 114 кв.м. В 1960 году библиотека переехала в новое здание по ул. Куйбышева д.11, где и находится в настоящее время. В 1973 г. прошла централизация библиотек Сормовского района. В 1977 году микрорайон 17-го квартала был передан Московскому району и библиотека стала крупнейшим филиалом ЦБС Московского района.
Библиотека им. А.И. Герцена давно и плодотворно сотрудничает со школами №149 и №21. Учащиеся и педагоги этих школ — постоянные участники библиотечных мероприятий. Здесь часто проводятся встречи с литераторами и поэтами, ветеранами Великой Отечественной войны.
Структура библиотеки: абонемент, читальный зал, музей культуры и быта русского народа.
В ноябре 2019 года состоялось открытие музейной экспозиции «О жизни поэтической строкой», посвященной нижегородскому поэту, лауреату премии Нижнего Новгорода, заслуженному учителю России, члену Союза журналистов России Борису Николаевичу Жукову.
Ведущая тема: «Путь к себе: возрождение русской духовности»
При библиотеке работают клубы «Русские Веды», «Книгочей», «Оптимист» и литературное объединение «Среда поэта».
Дополнительные услуги для читателей: ксерокопирование, сканирование, поиск Информации в сети Интернет, распечатка с электронных носителей.",6,,43.912535,56.326962,10.0,LIBRARIES
